Location,Bedroom_Size,Month,Year,Date,Price,NationalPrice
Garden Grove,Studio,1,2016,1/1/16,,783
Orange,Studio,1,2016,1/1/16,1334,783
Fullerton,Studio,1,2016,1/1/16,1221,783
Costa Mesa,Studio,1,2016,1/1/16,1465,783
Newport Beach,Studio,1,2016,1/1/16,2225,783
Laguna Niguel,Studio,1,2016,1/1/16,1474,783
Aliso Viejo,Studio,1,2016,1/1/16,1596,783
Laguna Beach,Studio,1,2016,1/1/16,1663,783
Los Angeles,1br,1,2016,1/1/16,1274,896
Anaheim,1br,1,2016,1/1/16,1505,896
Santa Ana,1br,1,2016,1/1/16,1352,896
Irvine,1br,1,2016,1/1/16,1967,896
Huntington Beach,1br,1,2016,1/1/16,1786,896
Garden Grove,1br,1,2016,1/1/16,,896
Orange,1br,1,2016,1/1/16,1588,896
Fullerton,1br,1,2016,1/1/16,1453,896
Costa Mesa,1br,1,2016,1/1/16,1744,896
Newport Beach,1br,1,2016,1/1/16,2648,896
Laguna Niguel,1br,1,2016,1/1/16,1755,896
Aliso Viejo,1br,1,2016,1/1/16,1899,896
Laguna Beach,1br,1,2016,1/1/16,1979,896
Los Angeles,2br,1,2016,1/1/16,1637,1112
Anaheim,2br,1,2016,1/1/16,1934,1112
Santa Ana,2br,1,2016,1/1/16,1737,1112
Irvine,2br,1,2016,1/1/16,2527,1112
Huntington Beach,2br,1,2016,1/1/16,2295,1112
Garden Grove,2br,1,2016,1/1/16,,1112
Orange,2br,1,2016,1/1/16,2041,1112
Fullerton,2br,1,2016,1/1/16,1867,1112
Costa Mesa,2br,1,2016,1/1/16,2240,1112
Newport Beach,2br,1,2016,1/1/16,3403,1112
Laguna Niguel,2br,1,2016,1/1/16,2255,1112
Aliso Viejo,2br,1,2016,1/1/16,2441,1112
Laguna Beach,2br,1,2016,1/1/16,2543,1112
Los Angeles,3br,1,2016,1/1/16,2225,1494
Anaheim,3br,1,2016,1/1/16,2628,1494
Santa Ana,3br,1,2016,1/1/16,2361,1494
Irvine,3br,1,2016,1/1/16,3434,1494
Huntington Beach,3br,1,2016,1/1/16,3119,1494
Garden Grove,3br,1,2016,1/1/16,,1494
Orange,3br,1,2016,1/1/16,2774,1494
Fullerton,3br,1,2016,1/1/16,2537,1494
Costa Mesa,3br,1,2016,1/1/16,3045,1494
Newport Beach,3br,1,2016,1/1/16,4625,1494
Laguna Niguel,3br,1,2016,1/1/16,3064,1494
Aliso Viejo,3br,1,2016,1/1/16,3317,1494
Laguna Beach,3br,1,2016,1/1/16,3456,1494
Los Angeles,4br,1,2016,1/1/16,2453,1741
Anaheim,4br,1,2016,1/1/16,2898,1741
Santa Ana,4br,1,2016,1/1/16,2603,1741
Irvine,4br,1,2016,1/1/16,3787,1741
Huntington Beach,4br,1,2016,1/1/16,3439,1741
Garden Grove,4br,1,2016,1/1/16,,1741
Orange,4br,1,2016,1/1/16,3058,1741
Fullerton,4br,1,2016,1/1/16,2798,1741
Costa Mesa,4br,1,2016,1/1/16,3357,1741
Newport Beach,4br,1,2016,1/1/16,5100,1741
Laguna Niguel,4br,1,2016,1/1/16,3379,1741
Aliso Viejo,4br,1,2016,1/1/16,3657,1741
Laguna Beach,4br,1,2016,1/1/16,3811,1741
Los Angeles,Studio,2,2016,2/1/16,1075,784
Anaheim,Studio,2,2016,2/1/16,1271,784
Santa Ana,Studio,2,2016,2/1/16,,784
Irvine,Studio,2,2016,2/1/16,1662,784
Huntington Beach,Studio,2,2016,2/1/16,1511,784
Garden Grove,Studio,2,2016,2/1/16,1190,784
Orange,Studio,2,2016,2/1/16,1337,784
Fullerton,Studio,2,2016,2/1/16,1214,784
Costa Mesa,Studio,2,2016,2/1/16,1485,784
Newport Beach,Studio,2,2016,2/1/16,2265,784
Laguna Niguel,Studio,2,2016,2/1/16,1461,784
Aliso Viejo,Studio,2,2016,2/1/16,1600,784
Laguna Beach,Studio,2,2016,2/1/16,1642,784
Los Angeles,1br,2,2016,2/1/16,1279,898
Anaheim,1br,2,2016,2/1/16,1513,898
Santa Ana,1br,2,2016,2/1/16,,898
Irvine,1br,2,2016,2/1/16,1978,898
Huntington Beach,1br,2,2016,2/1/16,1798,898
Garden Grove,1br,2,2016,2/1/16,1416,898
Orange,1br,2,2016,2/1/16,1592,898
Fullerton,1br,2,2016,2/1/16,1445,898
Costa Mesa,1br,2,2016,2/1/16,1767,898
Newport Beach,1br,2,2016,2/1/16,2696,898
Laguna Niguel,1br,2,2016,2/1/16,1739,898
Aliso Viejo,1br,2,2016,2/1/16,1905,898
Laguna Beach,1br,2,2016,2/1/16,1954,898
Los Angeles,2br,2,2016,2/1/16,1644,1114
Anaheim,2br,2,2016,2/1/16,1944,1114
Santa Ana,2br,2,2016,2/1/16,,1114
Irvine,2br,2,2016,2/1/16,2541,1114
Huntington Beach,2br,2,2016,2/1/16,2311,1114
Garden Grove,2br,2,2016,2/1/16,1820,1114
Orange,2br,2,2016,2/1/16,2045,1114
Fullerton,2br,2,2016,2/1/16,1857,1114
Costa Mesa,2br,2,2016,2/1/16,2271,1114
Newport Beach,2br,2,2016,2/1/16,3464,1114
Laguna Niguel,2br,2,2016,2/1/16,2235,1114
Aliso Viejo,2br,2,2016,2/1/16,2447,1114
Laguna Beach,2br,2,2016,2/1/16,2511,1114
Los Angeles,3br,2,2016,2/1/16,2234,1496
Anaheim,3br,2,2016,2/1/16,2642,1496
Santa Ana,3br,2,2016,2/1/16,,1496
Irvine,3br,2,2016,2/1/16,3454,1496
Huntington Beach,3br,2,2016,2/1/16,3140,1496
Garden Grove,3br,2,2016,2/1/16,2473,1496
Orange,3br,2,2016,2/1/16,2779,1496
Fullerton,3br,2,2016,2/1/16,2524,1496
Costa Mesa,3br,2,2016,2/1/16,3086,1496
Newport Beach,3br,2,2016,2/1/16,4707,1496
Laguna Niguel,3br,2,2016,2/1/16,3037,1496
Aliso Viejo,3br,2,2016,2/1/16,3326,1496
Laguna Beach,3br,2,2016,2/1/16,3412,1496
Los Angeles,4br,2,2016,2/1/16,2464,1743
Anaheim,4br,2,2016,2/1/16,2913,1743
Santa Ana,4br,2,2016,2/1/16,,1743
Irvine,4br,2,2016,2/1/16,3808,1743
Huntington Beach,4br,2,2016,2/1/16,3463,1743
Garden Grove,4br,2,2016,2/1/16,2727,1743
Orange,4br,2,2016,2/1/16,3065,1743
Fullerton,4br,2,2016,2/1/16,2783,1743
Costa Mesa,4br,2,2016,2/1/16,3403,1743
Newport Beach,4br,2,2016,2/1/16,5190,1743
Laguna Niguel,4br,2,2016,2/1/16,3349,1743
Aliso Viejo,4br,2,2016,2/1/16,3668,1743
Laguna Beach,4br,2,2016,2/1/16,3762,1743
Los Angeles,Studio,3,2016,3/1/16,1079,787
Anaheim,Studio,3,2016,3/1/16,1256,787
Santa Ana,Studio,3,2016,3/1/16,,787
Irvine,Studio,3,2016,3/1/16,1679,787
Huntington Beach,Studio,3,2016,3/1/16,1523,787
Garden Grove,Studio,3,2016,3/1/16,1192,787
Orange,Studio,3,2016,3/1/16,1325,787
Fullerton,Studio,3,2016,3/1/16,1211,787
Costa Mesa,Studio,3,2016,3/1/16,1483,787
Newport Beach,Studio,3,2016,3/1/16,2272,787
Laguna Niguel,Studio,3,2016,3/1/16,1489,787
Aliso Viejo,Studio,3,2016,3/1/16,1606,787
Laguna Beach,Studio,3,2016,3/1/16,1618,787
Los Angeles,1br,3,2016,3/1/16,1284,900
Anaheim,1br,3,2016,3/1/16,1495,900
Santa Ana,1br,3,2016,3/1/16,,900
Irvine,1br,3,2016,3/1/16,1998,900
Huntington Beach,1br,3,2016,3/1/16,1813,900
Garden Grove,1br,3,2016,3/1/16,1418,900
Orange,1br,3,2016,3/1/16,1577,900
Fullerton,1br,3,2016,3/1/16,1441,900
Costa Mesa,1br,3,2016,3/1/16,1765,900
Newport Beach,1br,3,2016,3/1/16,2704,900
Laguna Niguel,1br,3,2016,3/1/16,1772,900
Aliso Viejo,1br,3,2016,3/1/16,1911,900
Laguna Beach,1br,3,2016,3/1/16,1926,900
Los Angeles,2br,3,2016,3/1/16,1650,1117
Anaheim,2br,3,2016,3/1/16,1921,1117
Santa Ana,2br,3,2016,3/1/16,,1117
Irvine,2br,3,2016,3/1/16,2567,1117
Huntington Beach,2br,3,2016,3/1/16,2330,1117
Garden Grove,2br,3,2016,3/1/16,1822,1117
Orange,2br,3,2016,3/1/16,2026,1117
Fullerton,2br,3,2016,3/1/16,1852,1117
Costa Mesa,2br,3,2016,3/1/16,2268,1117
Newport Beach,2br,3,2016,3/1/16,3475,1117
Laguna Niguel,2br,3,2016,3/1/16,2277,1117
Aliso Viejo,2br,3,2016,3/1/16,2456,1117
Laguna Beach,2br,3,2016,3/1/16,2475,1117
Los Angeles,3br,3,2016,3/1/16,2242,1500
Anaheim,3br,3,2016,3/1/16,2611,1500
Santa Ana,3br,3,2016,3/1/16,,1500
Irvine,3br,3,2016,3/1/16,3489,1500
Huntington Beach,3br,3,2016,3/1/16,3166,1500
Garden Grove,3br,3,2016,3/1/16,2477,1500
Orange,3br,3,2016,3/1/16,2754,1500
Fullerton,3br,3,2016,3/1/16,2517,1500
Costa Mesa,3br,3,2016,3/1/16,3082,1500
Newport Beach,3br,3,2016,3/1/16,4723,1500
Laguna Niguel,3br,3,2016,3/1/16,3095,1500
Aliso Viejo,3br,3,2016,3/1/16,3338,1500
Laguna Beach,3br,3,2016,3/1/16,3364,1500
Los Angeles,4br,3,2016,3/1/16,2472,1748
Anaheim,4br,3,2016,3/1/16,2879,1748
Santa Ana,4br,3,2016,3/1/16,,1748
Irvine,4br,3,2016,3/1/16,3847,1748
Huntington Beach,4br,3,2016,3/1/16,3491,1748
Garden Grove,4br,3,2016,3/1/16,2731,1748
Orange,4br,3,2016,3/1/16,3036,1748
Fullerton,4br,3,2016,3/1/16,2775,1748
Costa Mesa,4br,3,2016,3/1/16,3398,1748
Newport Beach,4br,3,2016,3/1/16,5207,1748
Laguna Niguel,4br,3,2016,3/1/16,3413,1748
Aliso Viejo,4br,3,2016,3/1/16,3680,1748
Laguna Beach,4br,3,2016,3/1/16,3709,1748
Los Angeles,Studio,4,2016,4/1/16,1072,789
Anaheim,Studio,4,2016,4/1/16,1271,789
Santa Ana,Studio,4,2016,4/1/16,1142,789
Irvine,Studio,4,2016,4/1/16,1650,789
Huntington Beach,Studio,4,2016,4/1/16,1514,789
Garden Grove,Studio,4,2016,4/1/16,1204,789
Orange,Studio,4,2016,4/1/16,1357,789
Fullerton,Studio,4,2016,4/1/16,1217,789
Costa Mesa,Studio,4,2016,4/1/16,1466,789
Newport Beach,Studio,4,2016,4/1/16,2223,789
Laguna Niguel,Studio,4,2016,4/1/16,1468,789
Aliso Viejo,Studio,4,2016,4/1/16,1612,789
Laguna Beach,Studio,4,2016,4/1/16,1655,789
Los Angeles,1br,4,2016,4/1/16,1276,903
Anaheim,1br,4,2016,4/1/16,1513,903
Santa Ana,1br,4,2016,4/1/16,1359,903
Irvine,1br,4,2016,4/1/16,1964,903
Huntington Beach,1br,4,2016,4/1/16,1802,903
Garden Grove,1br,4,2016,4/1/16,1433,903
Orange,1br,4,2016,4/1/16,1615,903
Fullerton,1br,4,2016,4/1/16,1449,903
Costa Mesa,1br,4,2016,4/1/16,1745,903
Newport Beach,1br,4,2016,4/1/16,2646,903
Laguna Niguel,1br,4,2016,4/1/16,1748,903
Aliso Viejo,1br,4,2016,4/1/16,1918,903
Laguna Beach,1br,4,2016,4/1/16,1970,903
Los Angeles,2br,4,2016,4/1/16,1639,1121
Anaheim,2br,4,2016,4/1/16,1944,1121
Santa Ana,2br,4,2016,4/1/16,1746,1121
Irvine,2br,4,2016,4/1/16,2523,1121
Huntington Beach,2br,4,2016,4/1/16,2316,1121
Garden Grove,2br,4,2016,4/1/16,1842,1121
Orange,2br,4,2016,4/1/16,2076,1121
Fullerton,2br,4,2016,4/1/16,1862,1121
Costa Mesa,2br,4,2016,4/1/16,2243,1121
Newport Beach,2br,4,2016,4/1/16,3400,1121
Laguna Niguel,2br,4,2016,4/1/16,2246,1121
Aliso Viejo,2br,4,2016,4/1/16,2465,1121
Laguna Beach,2br,4,2016,4/1/16,2532,1121
Los Angeles,3br,4,2016,4/1/16,2228,1505
Anaheim,3br,4,2016,4/1/16,2642,1505
Santa Ana,3br,4,2016,4/1/16,2373,1505
Irvine,3br,4,2016,4/1/16,3429,1505
Huntington Beach,3br,4,2016,4/1/16,3147,1505
Garden Grove,3br,4,2016,4/1/16,2503,1505
Orange,3br,4,2016,4/1/16,2821,1505
Fullerton,3br,4,2016,4/1/16,2530,1505
Costa Mesa,3br,4,2016,4/1/16,3048,1505
Newport Beach,3br,4,2016,4/1/16,4621,1505
Laguna Niguel,3br,4,2016,4/1/16,3052,1505
Aliso Viejo,3br,4,2016,4/1/16,3350,1505
Laguna Beach,3br,4,2016,4/1/16,3441,1505
Los Angeles,4br,4,2016,4/1/16,2457,1754
Anaheim,4br,4,2016,4/1/16,2913,1754
Santa Ana,4br,4,2016,4/1/16,2617,1754
Irvine,4br,4,2016,4/1/16,3781,1754
Huntington Beach,4br,4,2016,4/1/16,3470,1754
Garden Grove,4br,4,2016,4/1/16,2760,1754
Orange,4br,4,2016,4/1/16,3110,1754
Fullerton,4br,4,2016,4/1/16,2790,1754
Costa Mesa,4br,4,2016,4/1/16,3361,1754
Newport Beach,4br,4,2016,4/1/16,5095,1754
Laguna Niguel,4br,4,2016,4/1/16,3365,1754
Aliso Viejo,4br,4,2016,4/1/16,3694,1754
Laguna Beach,4br,4,2016,4/1/16,3794,1754
Los Angeles,Studio,5,2016,5/1/16,1071,792
Anaheim,Studio,5,2016,5/1/16,1272,792
Santa Ana,Studio,5,2016,5/1/16,1133,792
Irvine,Studio,5,2016,5/1/16,1647,792
Huntington Beach,Studio,5,2016,5/1/16,1512,792
Garden Grove,Studio,5,2016,5/1/16,1219,792
Orange,Studio,5,2016,5/1/16,1378,792
Fullerton,Studio,5,2016,5/1/16,1220,792
Costa Mesa,Studio,5,2016,5/1/16,1460,792
Newport Beach,Studio,5,2016,5/1/16,2214,792
Laguna Niguel,Studio,5,2016,5/1/16,1466,792
Aliso Viejo,Studio,5,2016,5/1/16,1615,792
Laguna Beach,Studio,5,2016,5/1/16,1663,792
Los Angeles,1br,5,2016,5/1/16,1275,907
Anaheim,1br,5,2016,5/1/16,1514,907
Santa Ana,1br,5,2016,5/1/16,1349,907
Irvine,1br,5,2016,5/1/16,1960,907
Huntington Beach,1br,5,2016,5/1/16,1799,907
Garden Grove,1br,5,2016,5/1/16,1450,907
Orange,1br,5,2016,5/1/16,1640,907
Fullerton,1br,5,2016,5/1/16,1453,907
Costa Mesa,1br,5,2016,5/1/16,1738,907
Newport Beach,1br,5,2016,5/1/16,2635,907
Laguna Niguel,1br,5,2016,5/1/16,1745,907
Aliso Viejo,1br,5,2016,5/1/16,1923,907
Laguna Beach,1br,5,2016,5/1/16,1979,907
Los Angeles,2br,5,2016,5/1/16,1638,1125
Anaheim,2br,5,2016,5/1/16,1946,1125
Santa Ana,2br,5,2016,5/1/16,1733,1125
Irvine,2br,5,2016,5/1/16,2518,1125
Huntington Beach,2br,5,2016,5/1/16,2312,1125
Garden Grove,2br,5,2016,5/1/16,1864,1125
Orange,2br,5,2016,5/1/16,2108,1125
Fullerton,2br,5,2016,5/1/16,1867,1125
Costa Mesa,2br,5,2016,5/1/16,2233,1125
Newport Beach,2br,5,2016,5/1/16,3386,1125
Laguna Niguel,2br,5,2016,5/1/16,2242,1125
Aliso Viejo,2br,5,2016,5/1/16,2470,1125
Laguna Beach,2br,5,2016,5/1/16,2543,1125
Los Angeles,3br,5,2016,5/1/16,2227,1511
Anaheim,3br,5,2016,5/1/16,2644,1511
Santa Ana,3br,5,2016,5/1/16,2355,1511
Irvine,3br,5,2016,5/1/16,3423,1511
Huntington Beach,3br,5,2016,5/1/16,3142,1511
Garden Grove,3br,5,2016,5/1/16,2533,1511
Orange,3br,5,2016,5/1/16,2865,1511
Fullerton,3br,5,2016,5/1/16,2537,1511
Costa Mesa,3br,5,2016,5/1/16,3035,1511
Newport Beach,3br,5,2016,5/1/16,4602,1511
Laguna Niguel,3br,5,2016,5/1/16,3047,1511
Aliso Viejo,3br,5,2016,5/1/16,3357,1511
Laguna Beach,3br,5,2016,5/1/16,3456,1511
Los Angeles,4br,5,2016,5/1/16,2455,1761
Anaheim,4br,5,2016,5/1/16,2916,1761
Santa Ana,4br,5,2016,5/1/16,2597,1761
Irvine,4br,5,2016,5/1/16,3774,1761
Huntington Beach,4br,5,2016,5/1/16,3465,1761
Garden Grove,4br,5,2016,5/1/16,2793,1761
Orange,4br,5,2016,5/1/16,3159,1761
Fullerton,4br,5,2016,5/1/16,2797,1761
Costa Mesa,4br,5,2016,5/1/16,3346,1761
Newport Beach,4br,5,2016,5/1/16,5075,1761
Laguna Niguel,4br,5,2016,5/1/16,3359,1761
Aliso Viejo,4br,5,2016,5/1/16,3702,1761
Laguna Beach,4br,5,2016,5/1/16,3810,1761
Los Angeles,Studio,6,2016,6/1/16,1072,794
Anaheim,Studio,6,2016,6/1/16,1277,794
Santa Ana,Studio,6,2016,6/1/16,1127,794
Irvine,Studio,6,2016,6/1/16,1645,794
Huntington Beach,Studio,6,2016,6/1/16,1503,794
Garden Grove,Studio,6,2016,6/1/16,1217,794
Orange,Studio,6,2016,6/1/16,1390,794
Fullerton,Studio,6,2016,6/1/16,1220,794
Costa Mesa,Studio,6,2016,6/1/16,1461,794
Newport Beach,Studio,6,2016,6/1/16,2208,794
Laguna Niguel,Studio,6,2016,6/1/16,1464,794
Aliso Viejo,Studio,6,2016,6/1/16,1618,794
Laguna Beach,Studio,6,2016,6/1/16,1671,794
Los Angeles,1br,6,2016,6/1/16,1276,908
Anaheim,1br,6,2016,6/1/16,1520,908
Santa Ana,1br,6,2016,6/1/16,1341,908
Irvine,1br,6,2016,6/1/16,1957,908
Huntington Beach,1br,6,2016,6/1/16,1789,908
Garden Grove,1br,6,2016,6/1/16,1449,908
Orange,1br,6,2016,6/1/16,1655,908
Fullerton,1br,6,2016,6/1/16,1452,908
Costa Mesa,1br,6,2016,6/1/16,1739,908
Newport Beach,1br,6,2016,6/1/16,2628,908
Laguna Niguel,1br,6,2016,6/1/16,1742,908
Aliso Viejo,1br,6,2016,6/1/16,1925,908
Laguna Beach,1br,6,2016,6/1/16,1989,908
Los Angeles,2br,6,2016,6/1/16,1639,1127
Anaheim,2br,6,2016,6/1/16,1953,1127
Santa Ana,2br,6,2016,6/1/16,1723,1127
Irvine,2br,6,2016,6/1/16,2515,1127
Huntington Beach,2br,6,2016,6/1/16,2298,1127
Garden Grove,2br,6,2016,6/1/16,1861,1127
Orange,2br,6,2016,6/1/16,2126,1127
Fullerton,2br,6,2016,6/1/16,1866,1127
Costa Mesa,2br,6,2016,6/1/16,2234,1127
Newport Beach,2br,6,2016,6/1/16,3377,1127
Laguna Niguel,2br,6,2016,6/1/16,2239,1127
Aliso Viejo,2br,6,2016,6/1/16,2474,1127
Laguna Beach,2br,6,2016,6/1/16,2555,1127
Los Angeles,3br,6,2016,6/1/16,2228,1513
Anaheim,3br,6,2016,6/1/16,2655,1513
Santa Ana,3br,6,2016,6/1/16,2342,1513
Irvine,3br,6,2016,6/1/16,3418,1513
Huntington Beach,3br,6,2016,6/1/16,3124,1513
Garden Grove,3br,6,2016,6/1/16,2530,1513
Orange,3br,6,2016,6/1/16,2889,1513
Fullerton,3br,6,2016,6/1/16,2536,1513
Costa Mesa,3br,6,2016,6/1/16,3037,1513
Newport Beach,3br,6,2016,6/1/16,4589,1513
Laguna Niguel,3br,6,2016,6/1/16,3043,1513
Aliso Viejo,3br,6,2016,6/1/16,3362,1513
Laguna Beach,3br,6,2016,6/1/16,3473,1513
Los Angeles,4br,6,2016,6/1/16,2457,1764
Anaheim,4br,6,2016,6/1/16,2927,1764
Santa Ana,4br,6,2016,6/1/16,2582,1764
Irvine,4br,6,2016,6/1/16,3769,1764
Huntington Beach,4br,6,2016,6/1/16,3444,1764
Garden Grove,4br,6,2016,6/1/16,2789,1764
Orange,4br,6,2016,6/1/16,3186,1764
Fullerton,4br,6,2016,6/1/16,2797,1764
Costa Mesa,4br,6,2016,6/1/16,3348,1764
Newport Beach,4br,6,2016,6/1/16,5060,1764
Laguna Niguel,4br,6,2016,6/1/16,3355,1764
Aliso Viejo,4br,6,2016,6/1/16,3707,1764
Laguna Beach,4br,6,2016,6/1/16,3829,1764
Los Angeles,Studio,7,2016,7/1/16,1078,797
Anaheim,Studio,7,2016,7/1/16,1277,797
Santa Ana,Studio,7,2016,7/1/16,1126,797
Irvine,Studio,7,2016,7/1/16,1655,797
Huntington Beach,Studio,7,2016,7/1/16,1504,797
Garden Grove,Studio,7,2016,7/1/16,1218,797
Orange,Studio,7,2016,7/1/16,1397,797
Fullerton,Studio,7,2016,7/1/16,1225,797
Costa Mesa,Studio,7,2016,7/1/16,1472,797
Newport Beach,Studio,7,2016,7/1/16,2215,797
Laguna Niguel,Studio,7,2016,7/1/16,1478,797
Aliso Viejo,Studio,7,2016,7/1/16,1623,797
Laguna Beach,Studio,7,2016,7/1/16,1680,797
Los Angeles,1br,7,2016,7/1/16,1283,912
Anaheim,1br,7,2016,7/1/16,1519,912
Santa Ana,1br,7,2016,7/1/16,1341,912
Irvine,1br,7,2016,7/1/16,1969,912
Huntington Beach,1br,7,2016,7/1/16,1790,912
Garden Grove,1br,7,2016,7/1/16,1449,912
Orange,1br,7,2016,7/1/16,1663,912
Fullerton,1br,7,2016,7/1/16,1458,912
Costa Mesa,1br,7,2016,7/1/16,1752,912
Newport Beach,1br,7,2016,7/1/16,2637,912
Laguna Niguel,1br,7,2016,7/1/16,1759,912
Aliso Viejo,1br,7,2016,7/1/16,1931,912
Laguna Beach,1br,7,2016,7/1/16,1999,912
Los Angeles,2br,7,2016,7/1/16,1649,1131
Anaheim,2br,7,2016,7/1/16,1953,1131
Santa Ana,2br,7,2016,7/1/16,1723,1131
Irvine,2br,7,2016,7/1/16,2530,1131
Huntington Beach,2br,7,2016,7/1/16,2300,1131
Garden Grove,2br,7,2016,7/1/16,1862,1131
Orange,2br,7,2016,7/1/16,2137,1131
Fullerton,2br,7,2016,7/1/16,1873,1131
Costa Mesa,2br,7,2016,7/1/16,2251,1131
Newport Beach,2br,7,2016,7/1/16,3388,1131
Laguna Niguel,2br,7,2016,7/1/16,2260,1131
Aliso Viejo,2br,7,2016,7/1/16,2481,1131
Laguna Beach,2br,7,2016,7/1/16,2569,1131
Los Angeles,3br,7,2016,7/1/16,2241,1519
Anaheim,3br,7,2016,7/1/16,2654,1519
Santa Ana,3br,7,2016,7/1/16,2341,1519
Irvine,3br,7,2016,7/1/16,3439,1519
Huntington Beach,3br,7,2016,7/1/16,3125,1519
Garden Grove,3br,7,2016,7/1/16,2531,1519
Orange,3br,7,2016,7/1/16,2904,1519
Fullerton,3br,7,2016,7/1/16,2546,1519
Costa Mesa,3br,7,2016,7/1/16,3059,1519
Newport Beach,3br,7,2016,7/1/16,4605,1519
Laguna Niguel,3br,7,2016,7/1/16,3071,1519
Aliso Viejo,3br,7,2016,7/1/16,3372,1519
Laguna Beach,3br,7,2016,7/1/16,3492,1519
Los Angeles,4br,7,2016,7/1/16,2471,1770
Anaheim,4br,7,2016,7/1/16,2926,1770
Santa Ana,4br,7,2016,7/1/16,2581,1770
Irvine,4br,7,2016,7/1/16,3792,1770
Huntington Beach,4br,7,2016,7/1/16,3446,1770
Garden Grove,4br,7,2016,7/1/16,2791,1770
Orange,4br,7,2016,7/1/16,3202,1770
Fullerton,4br,7,2016,7/1/16,2807,1770
Costa Mesa,4br,7,2016,7/1/16,3373,1770
Newport Beach,4br,7,2016,7/1/16,5077,1770
Laguna Niguel,4br,7,2016,7/1/16,3386,1770
Aliso Viejo,4br,7,2016,7/1/16,3719,1770
Laguna Beach,4br,7,2016,7/1/16,3850,1770
Los Angeles,Studio,8,2016,8/1/16,1082,798
Anaheim,Studio,8,2016,8/1/16,1282,798
Santa Ana,Studio,8,2016,8/1/16,1128,798
Irvine,Studio,8,2016,8/1/16,1662,798
Huntington Beach,Studio,8,2016,8/1/16,1504,798
Garden Grove,Studio,8,2016,8/1/16,1212,798
Orange,Studio,8,2016,8/1/16,1397,798
Fullerton,Studio,8,2016,8/1/16,1228,798
Costa Mesa,Studio,8,2016,8/1/16,1488,798
Newport Beach,Studio,8,2016,8/1/16,2212,798
Laguna Niguel,Studio,8,2016,8/1/16,1492,798
Aliso Viejo,Studio,8,2016,8/1/16,1627,798
Laguna Beach,Studio,8,2016,8/1/16,1687,798
Los Angeles,1br,8,2016,8/1/16,1288,913
Anaheim,1br,8,2016,8/1/16,1525,913
Santa Ana,1br,8,2016,8/1/16,1343,913
Irvine,1br,8,2016,8/1/16,1979,913
Huntington Beach,1br,8,2016,8/1/16,1790,913
Garden Grove,1br,8,2016,8/1/16,1443,913
Orange,1br,8,2016,8/1/16,1662,913
Fullerton,1br,8,2016,8/1/16,1461,913
Costa Mesa,1br,8,2016,8/1/16,1771,913
Newport Beach,1br,8,2016,8/1/16,2633,913
Laguna Niguel,1br,8,2016,8/1/16,1776,913
Aliso Viejo,1br,8,2016,8/1/16,1937,913
Laguna Beach,1br,8,2016,8/1/16,2008,913
Los Angeles,2br,8,2016,8/1/16,1655,1133
Anaheim,2br,8,2016,8/1/16,1960,1133
Santa Ana,2br,8,2016,8/1/16,1725,1133
Irvine,2br,8,2016,8/1/16,2542,1133
Huntington Beach,2br,8,2016,8/1/16,2300,1133
Garden Grove,2br,8,2016,8/1/16,1854,1133
Orange,2br,8,2016,8/1/16,2136,1133
Fullerton,2br,8,2016,8/1/16,1878,1133
Costa Mesa,2br,8,2016,8/1/16,2276,1133
Newport Beach,2br,8,2016,8/1/16,3384,1133
Laguna Niguel,2br,8,2016,8/1/16,2282,1133
Aliso Viejo,2br,8,2016,8/1/16,2489,1133
Laguna Beach,2br,8,2016,8/1/16,2580,1133
Los Angeles,3br,8,2016,8/1/16,2250,1522
Anaheim,3br,8,2016,8/1/16,2664,1522
Santa Ana,3br,8,2016,8/1/16,2345,1522
Irvine,3br,8,2016,8/1/16,3455,1522
Huntington Beach,3br,8,2016,8/1/16,3126,1522
Garden Grove,3br,8,2016,8/1/16,2520,1522
Orange,3br,8,2016,8/1/16,2903,1522
Fullerton,3br,8,2016,8/1/16,2552,1522
Costa Mesa,3br,8,2016,8/1/16,3094,1522
Newport Beach,3br,8,2016,8/1/16,4598,1522
Laguna Niguel,3br,8,2016,8/1/16,3102,1522
Aliso Viejo,3br,8,2016,8/1/16,3383,1522
Laguna Beach,3br,8,2016,8/1/16,3506,1522
Los Angeles,4br,8,2016,8/1/16,2481,1773
Anaheim,4br,8,2016,8/1/16,2937,1773
Santa Ana,4br,8,2016,8/1/16,2585,1773
Irvine,4br,8,2016,8/1/16,3810,1773
Huntington Beach,4br,8,2016,8/1/16,3447,1773
Garden Grove,4br,8,2016,8/1/16,2778,1773
Orange,4br,8,2016,8/1/16,3201,1773
Fullerton,4br,8,2016,8/1/16,2814,1773
Costa Mesa,4br,8,2016,8/1/16,3411,1773
Newport Beach,4br,8,2016,8/1/16,5070,1773
Laguna Niguel,4br,8,2016,8/1/16,3420,1773
Aliso Viejo,4br,8,2016,8/1/16,3730,1773
Laguna Beach,4br,8,2016,8/1/16,3866,1773
Los Angeles,Studio,9,2016,9/1/16,1089,799
Anaheim,Studio,9,2016,9/1/16,1285,799
Santa Ana,Studio,9,2016,9/1/16,1135,799
Irvine,Studio,9,2016,9/1/16,1677,799
Huntington Beach,Studio,9,2016,9/1/16,1512,799
Garden Grove,Studio,9,2016,9/1/16,1224,799
Orange,Studio,9,2016,9/1/16,1402,799
